rating,published_at,author_name,review_url,text
5,2026-02-04T15:06:35.066Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"Se come súper bien , el precio lo vale y la atención espectacular"
2,2026-02-04T09:37:49.746Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"Si te gusta el sushi, este no es tu sitio. Malísimo. Aparte, tardaban en traer los platos muchísimo y cuando los traían, no era lo que habías pedido. Tuve que pedir el bao tres veces, porque en ninguna ronda eran capaces de traerlos (lo único que me mereció la pena fue el bao). He estado en muchos buffets, este sin duda ha sido el peor."
1,2026-02-03T17:39:43.018Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"Leímos reseñas y nos animamos a ir el sábado pasado. En que hora..., el arroz pasado y todo lo demás frio. El shusi bastante regular y lo peor es que al día siguiente, el único que lo comió se puso malisimo, con vómitos y dolores abdominales brutales.
Bonito es muy bonito, pero 30 euros cabeza para esa calidad tan baja es un atraco. Y el cartelito de que si no te comes lo que ponen en el plato, te clavan 2 euros, es indignante. Más que nada porque hay cosas que no son agrables de comer."
5,2026-02-03T14:48:47.417Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"Servicio muy atento, la comida muy buena y de muy buena calidad. Repetiremos seguro....Nos ha encantado"
2,2026-02-03T14:20:37.105Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"Servicio dejando que desear por la amabilidad en algunos casos, y la comida por general chiclosa."
5,2026-02-01T14:56:33.344Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,Muy buena comida y servicio
1,2026-01-31T23:09:26.772Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"Porque no puedo poner menos estrellas… FATAL la comida demasiado regular, muchos de los platos que hemos pedido no han llegado a la mesa..
Pero lo que menos nos ha gustado es que teníamos la espectativa bastante alta de el sitio y nos hemos llevado decepción la verdad."
5,2026-01-31T18:16:39.639Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"Todo muy rico, la gente muy amable y te sirven rápido. Lo único que falta para mí son los nigiris flambeados."
1,2026-01-31T02:11:21.539Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,"No os lo recomiendo. La comida fría, insípida, los cubiertos estaban en mal estado (sucios), servicio lento y maleducado ,muy caro para el tipo de comida que ofrecen… no hay por donde cogerlo , la verdad no volveremos y no recomiendo a que vengáis."
5,2026-01-29T18:11:07.378Z,,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Restaurant%20-%20Asian%20Fusi%C3%B3n&query_place_id=ChIJc_fiMt0fQg0Ri7Jr5PJ3zWw,
