rating,published_at,author_name,review_url,text
5,2026-01-04T14:35:54.480Z,Cris Talento Toñi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wU1JrZEthMFV3ZWs1amN6UkhhVU10VTJoZlRGRRAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOmpSRkdKa0Uwek5jczRHaUMtU2hfTFE%7C0dLbf9RcSfK%7C?hl=en,"Todo genial!! Los baños de señora muy calentitos todo un detalle, y me ha encantado una parte de la carta  donde eliges tu proteina, hidratos, y demás...todo un acierto."
4,2026-01-04T12:42:47.532Z,LA NENA VIAJERA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tneldEZFdia3hKZUZoaVJGOHRlVkpsV0V4cGVYYxAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOkgzWDdWbkxJeFhiRF8teVJlWExpeXc%7C0dLa06Ul8sz%7C?hl=en,"Me pillaba de camino en mí viaje y quise probar. El restaurante no es muy grande pero es bonito y con ambiente, también tiene una terraza exterior techada de madera bastante grande pero sí llueve no sirve de nada porque te mojas cómo fue en mí caso y me tuve que meter a comer en la barra, ésto no fue un problema para mí. Pedí boniato frito con queso, estaba bastante bueno y Trinaranjus de naranja, todo por 12,50€. Con la bebida te ponen un aperitivo. El camarero muy amable y servicial. Las fotos son de diciembre del 2025."
5,2025-12-28T20:34:33.815Z,beter day,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Gbk1XNHdaRlZOTkRsdVRVeGpOamhpVDIxck1XYxAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOnFnMW4wZFVNNDluTUxjNjhiT21rMWc%7C0dJOGOkcPcQ%7C?hl=en,"Bardzo smaczne burgery, oraz duży wybór"
5,2025-12-15T14:13:49.485Z,Bef Fernández,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xablNGODFOalptYkhacGVEZFZOMWhyY1RkSVEyYxAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOlZnSF81NjZmbHZpeDdVN1hrcTdIQ2c%7C0dF0TSRxwGg%7C?hl=en,"Paramos a comer de camino a Toledo y el desvío es muy poco y merece la pena. Comida casera, ambiente muy agradable y el servicio excelente."
1,2025-11-23T21:09:46.102Z,Ioan marius Mates pintor,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OVE4wOXNabGcwYlRrNFVYWXpiMDgyZDE5YVZHYxAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOmNTN09sZlg0bTk4UXYzb082d19aVGc%7C0d7rVP54JXX%7C?hl=en,Las hamburguesas extra malas muy pasadas le dices al punto y te la pone más quemada que nada .
5,2025-11-19T13:43:57.067Z,Héctor Gil,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SQlRXaE9RMDFQZVRGVWEwNUtTMHcxVGpCdVoxRRAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOmRBTWhOQ01PeTFUa05KS0w1TjBuZ1E%7C0d6RaS32N41%7C?hl=en,
5,2025-10-12T12:49:40.978Z,Pedro Fernandez,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psQlYxbDRhRWxvTTBSd1dIb3paVTVvZUhoQ1dsRRAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOjlBV1l4aEloM0RwWHozZU5oeHhCWlE%7C0cuuEZuHtGu%7C?hl=en,
5,2025-10-08T13:07:34.257Z,DAVID SEGURA ESCUDERO,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CSFoweHFVbkpWVlc1NFQyaEtjR1JvTVVWMFdGRRAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOnBHZ0xqUnJVVW54T2hKcGRoMUV0WFE%7C0cta7LEMpcm%7C?hl=en,"Todo espectacular, si pasas cerca no dudes en parar, buen servicio, educación, comida casera y encima el precio genial. Seguro que nos acordamos si volvemos"
5,2025-10-02T09:26:46.228Z,Manolenicolas032012 Angel,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214dmVrMDFVRTF5Wm04dGJFWkVYM2gyT1VSd1pWRRAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOmxvek01UE1yZm8tbEZEX3h2OURwZVE%7C0crZKLCaLwN%7C?hl=en,
5,2025-09-30T07:27:10.456Z,Sandra Octavio Castellanos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCb1RGaFFhbWhTT0hOQlkxTXdXazVST1VGU2JuYxAB!2m1!1s0x0:0xd067f84cb75d6ddb!3m1!1s2@1:CAIQACodChtycF9oOjBoTFhQamhSOHNBY1MwWk5ROUFSbnc%7C0cqsODQDmJ1%7C?hl=en,
